상품ID,브랜드,순위,분류,상품명,할인율,할인가,총용량(g),단위가격(100g),리뷰수,평균별점,긍정리뷰비율,부정리뷰비율,품질언급비율,가성비언급비율,배송언급비율,저평점비율,최근 30일 리뷰비율,품질(긍정),품질(부정),구성/가성비(긍정),구성/가성비(부정),배송(긍정),배송(부정)
8750394700,곰곰,38,수산,"곰곰 백합조개 (냉장), 1개, 500g",49.0,3980,500,796,557.0,4.59,0.71,0.29,0.93,0.66,0.44,0.17,0.11,맛있음,신선함,신선함,안전,배송,배송
8026212464,곰곰,40,수산,"곰곰 국산 동죽 조개, 1kg, 1개",36.0,8890,1000,889,951.0,4.57,0.6,0.4,0.93,0.59,0.58,0.3,0.03,신선함,신선도,가성비,가성비,배송 빠름,배송
8289531416,곰곰,43,수산,"곰곰 톡톡 날치알 레드 (냉동), 500g, 1개",40.0,9460,500,1892,887.0,4.79,0.84,0.16,0.94,0.76,0.7,0.1,0.08,맛있음,비린내,가성비 좋음,가격,배송 빠름,냉동
1605339948,곰곰,45,수산,"곰곰 국산 손질 오징어, 250g, 1개",56.0,6990,250,2796,10739.0,4.7,0.35,0.65,0.93,0.51,0.5,0.57,0.0,맛있음,품질,가성비 좋음,가격,배송 빠름,배송
8582746465,곰곰,46,수산,"곰곰 국산 바지락 살 (냉장), 1개, 200g",2.0,16490,200,8245,477.0,4.52,0.69,0.31,0.95,0.62,0.36,0.23,0.08,맛있음,신선도,신선함,품질,배송 빠름,배송
8744950068,곰곰,47,수산,"곰곰 자숙 가리비살 (냉동), 1개, 500g",41.0,5750,500,1150,898.0,4.34,0.46,0.54,0.91,0.46,0.37,0.38,0.09,맛있음,품질,가성비 좋음,가성비,배송 빠름,배송
6121739409,곰곰,48,수산,"곰곰 간편하게 자른 오징어 (냉동), 300g, 1개",27.0,7160,300,2387,5639.0,4.62,0.54,0.46,0.94,0.67,0.62,0.39,0.02,손질 편함,맛,가성비,가성비,배송 빠름,배송
8599639686,곰곰,51,수산,"곰곰 흰다리 새우 71/90 (냉동), 1개, 200g(소)",31.0,5340,200,2670,1098.0,4.79,0.82,0.18,0.95,0.73,0.65,0.05,0.06,맛있음,맛보통,가성비 좋음,가성비 보통,배송 빠름,배송
6121739396,곰곰,52,수산,"곰곰 껍질이 손질된 두툼 오징어 (냉동), 500g, 1개",0.0,15740,500,3148,2734.0,4.66,0.7,0.3,0.94,0.66,0.57,0.2,0.03,맛있음,질김,가성비,가격,배송 빠름,배송
6528225444,곰곰,53,수산,곰곰 국내산 순살 고등어,33.0,13290,800,1661,1951.0,4.16,0.05,0.95,0.94,0.33,0.34,0.91,0.04,맛있음,가시많음,간편함,가성비,맛 좋음,배송
8749947575,곰곰,55,수산,"곰곰 냉동 굴, 1개, 350g",37.0,5630,350,1609,671.0,4.71,0.84,0.16,0.94,0.62,0.39,0.06,0.09,맛있음,맛보통,가성비,가성비,배송,배송
6225167782,곰곰,58,수산,"곰곰 국내산 삼치 (냉동), 400g, 1팩",0.0,6760,400,1690,3134.0,4.66,0.56,0.44,0.95,0.68,0.65,0.33,0.02,맛있음,비린내,가성비,가성비,배송 빠름,배송
8917797348,곰곰,59,수산,"곰곰 흰다리 새우, 900g, 1개",41.0,16900,900,1878,818.0,4.8,0.26,0.74,0.91,0.62,0.56,0.68,0.03,새우 크기,사이즈,가격 만족,가격,배송 빠름,배송
190766148,곰곰,60,수산,"곰곰 순살 연어 (냉동), 300g, 1개",8.0,11870,300,3957,7110.0,4.66,0.5,0.5,0.96,0.61,0.55,0.49,0.02,맛있음,비린내,가성비,가성비,배송,배송
1605340743,곰곰,61,수산,"곰곰 국산 개별포장 손질오징어, 1kg, 1개",37.0,24340,1000,2434,32272.0,4.75,0.51,0.49,0.97,0.64,0.65,0.5,0.01,손질편함,품질,가성비,가격,배송,배송
7633123992,곰곰,62,수산,"곰곰 손질된 냉동 홍합살 (자숙), 500g, 1팩",0.0,6990,500,1398,751.0,4.66,0.73,0.27,0.9,0.61,0.49,0.16,0.11,맛있음,맛,신선함,가격,배송,배송
7715956611,곰곰,69,수산,"곰곰 순살 가자미살 (냉동), 550g, 1개",24.0,10160,550,1847,1344.0,4.67,0.69,0.31,0.96,0.75,0.66,0.18,0.02,맛있음,가시,가성비,가성비,배송,배송
190764323,곰곰,70,수산,"곰곰 순살 삼치 (냉동), 420g, 1개",39.0,8040,420,1914,8028.0,4.63,0.53,0.46,0.97,0.64,0.6,0.44,0.0,맛있음,맛없음,가성비,가성비,배송,배송
6442152737,곰곰,71,수산,"곰곰 천일염으로 간한 부세 (냉동), 330g, 1개",0.0,7660,330,2321,3431.0,4.61,0.61,0.39,0.99,0.69,0.61,0.24,0.04,맛있음,맛없음,가성비,가성비,배송,배송
9065574540,곰곰,72,수산,"곰곰 살아있는 상태 그대로 얼린 국산 전복 (냉동), 1개, 350g(6마리)",27.0,15310,350,4374,64.0,4.85,0.84,0.16,0.88,0.68,0.48,0.04,0.2,신선함,맛,신선함,질긴 식감,배송,배송
6627205353,곰곰,73,수산,"곰곰 손질 갑오징어 (냉동), 350g, 5개",24.0,41620,1750,2378,1352.0,4.44,0.49,0.51,0.95,0.5,0.34,0.39,0.01,맛있음,맛,신선함,가성비,배송 빠름,배송
6627204935,곰곰,78,수산,"곰곰 점보 손질 생새우살 (냉동), 250g, 4개",41.0,25780,1000,2578,525.0,4.7,0.66,0.34,0.96,0.56,0.42,0.14,0.0,맛있음,맛,가성비 좋음,가성비,배송 빠름,배송
9003573044,곰곰,79,수산,"곰곰 호롱낙지 (냉동), 2개, 600g",32.0,24210,1199,2020,33.0,4.64,0.72,0.28,0.89,0.67,0.5,0.0,0.11,맛,낙지,가성비 좋음,가성비,배송,배송
5685063243,곰곰,99,수산,"곰곰 손질 동태 (냉동), 700g, 4개",0.0,19730,2799,705,4421.0,4.45,0.5,0.5,0.96,0.57,0.53,0.4,0.01,맛있음,맛,가성비 좋음,가성비,배송 빠름,배송
8420694763,곰곰,26,해산,"곰곰 염장미역줄기, 1kg, 1개",0.0,4520,1000,452,5278.0,4.73,0.74,0.26,0.96,0.66,0.61,0.19,0.05,맛있음,식감,가성비 좋음,가성비,배송 빠름,배송
8658214951,곰곰,29,해산,"곰곰 염장미역줄기, 1개, 300g",5.0,2240,300,747,448.0,4.78,0.89,0.11,1.0,0.69,0.47,0.06,0.14,맛있음,맛,가성비,가성비,배송 빠름,배송
7645410348,곰곰,39,해산,"곰곰 손질하여 간편한 국산 갈치살 (냉동), 400g, 1팩",57.0,9310,400,2328,1605.0,4.33,0.54,0.46,0.97,0.6,0.41,0.36,0.07,맛있음,가시많음,신선함,가성비,배송 빠름,배송
8582746450,곰곰,56,해산,"곰곰 국산 모시조개 (냉장), 1개, 500g",36.0,8920,500,1784,253.0,4.6,0.76,0.24,0.94,0.55,0.41,0.12,0.1,맛있음,맛,신선함,가성비,배송,배송
6595752903,곰곰,1,건어물,"곰곰 국산 보리새우, 100g, 1개",0.0,5890,100,5890,5131.0,4.7,0.73,0.27,0.94,0.7,0.63,0.15,0.02,맛있음,맛,가성비,가성비,배송 빠름,배송
4738555360,곰곰,2,건어물,"곰곰 황태채, 200g, 1개",0.0,9800,200,4900,15513.0,4.6,0.44,0.56,0.96,0.52,0.56,0.52,0.01,맛있음,품질,가성비 좋음,가성비,배송 빠름,배송
4577865653,곰곰,3,건어물,"곰곰 볶음용멸치, 500g, 1개",47.0,8910,500,1782,7508.0,4.57,0.44,0.56,0.98,0.63,0.58,0.53,0.04,맛있음,맛,가성비,가성비,배송 빠름,배송
6139033070,곰곰,4,건어물,"곰곰 구운 쥐포채, 400g, 1개",8.0,12770,400,3193,5681.0,4.61,0.52,0.48,0.96,0.56,0.48,0.42,0.04,맛있음,맛,가성비,가성비,배송 빠름,배송
6398102344,곰곰,5,건어물,"곰곰 먹태채 세트, 240g, 1개",0.0,12120,240,5050,958.0,4.5,0.62,0.38,0.96,0.63,0.51,0.28,0.04,맛있음,눅눅함,맛있음,가성비,배송,배송
7539504745,곰곰,6,건어물,"곰곰 국내산 볶음용 멸치, 200g, 1개",46.0,5890,200,2945,1047.0,4.71,0.8,0.2,0.97,0.7,0.59,0.1,0.02,맛있음,맛,가성비,가성비,배송,배송
8783837404,곰곰,7,건어물,"곰곰 디포리(마른밴댕이) (냉동), 1개, 550g",30.0,6900,550,1255,255.0,4.73,0.79,0.21,0.93,0.48,0.38,0.1,0.1,맛,맛보통,가성비 좋음,키워드 없음,배송,키워드 없음
8693321637,곰곰,8,건어물,"곰곰 황태포, 1개, 70g",0.0,5500,70,7857,268.0,4.65,0.81,0.19,0.94,0.76,0.32,0.03,0.0,신선함,신선도 보통,맛있음,맛 보통,배송,배송
7973207632,곰곰,9,건어물,곰곰 구운 쥐포채,8.0,12770,400,3193,459.0,4.68,0.75,0.25,0.96,0.55,0.46,0.2,0.0,맛있음,맛,가성비,냄새남,배송,딱딱함
6410165533,곰곰,10,건어물,"곰곰 새우와 잔멸치, 1.5kg, 1개",28.0,12080,1501,805,720.0,4.26,0.55,0.45,0.95,0.61,0.51,0.36,0.02,맛있음,이물질,가성비,가성비,배송 빠름,배송
6075402627,곰곰,13,건어물,"곰곰 건오징어, 180g, 1개",28.0,20810,180,11561,1340.0,4.36,0.37,0.63,0.98,0.56,0.38,0.5,0.01,맛,맛없음,가성비,가성비,배송,배송
7217060846,곰곰,19,건어물,"곰곰 가다랑어포, 90g, 3개",38.0,17080,270,6326,3061.0,4.76,0.79,0.21,0.93,0.72,0.66,0.12,0.04,맛있음,맛,가성비 좋음,가성비,배송 빠름,배송
5359903432,곰곰,23,건어물,"곰곰 남해안 볶음용 멸치, 300g, 1개",0.0,8990,300,2997,2164.0,4.69,0.75,0.25,0.98,0.63,0.5,0.14,0.0,맛있음,맛,가성비,간식,배송 빠름,간이짭짤
7539540008,곰곰,29,건어물,"곰곰 남해안 세멸치 (냉동), 300g, 2개",50.0,16430,600,2738,152.0,4.76,0.79,0.18,0.96,0.54,0.36,0.0,0.0,신선함,멸치 크기,가성비,맛,배송,배송
6398102337,곰곰,31,건어물,곰곰 두절새우,36.0,25300,600,4220,763.0,4.5,0.55,0.45,0.97,0.48,0.43,0.3,0.0,맛있음,맛없음,가성비,가성비,배송 빠름,배송
7539537331,곰곰,35,건어물,"곰곰 짜지않아 순한 멸치 (냉동), 150g, 2개",27.0,15260,300,5087,125.0,4.62,0.77,0.23,0.92,0.46,0.38,0.15,0.0,신선함,맛,간식,가성비,배송,배송
9344499881,곰곰,45,건어물,"곰곰 멸치 볶음용, 1개, 150g",0.0,4600,150,3067,1.0,5.0,0.78,0.22,1.0,0.56,0.44,0.0,1.0,맛,사이즈,가성비,키워드 없음,배송,키워드 없음
8194764310,곰곰,66,건어물,"곰곰 건포도, 1개, 300g",24.0,3690,300,1230,2324.0,4.71,0.86,0.14,0.9,0.55,0.44,0.05,0.05,맛있음,기름짐,가성비 좋음,가성비,배송 빠름,배송
7842143931,곰곰,92,건어물,"곰곰 황다랑어 통뱃살 (냉동), 300g, 3팩",17.0,34700,900,3856,810.0,4.35,0.61,0.38,0.94,0.58,0.39,0.23,0.03,맛있음,맛,신선함,품질,배송 빠름,배송
8271522565,곰곰,94,건어물,"곰곰 국산 손질 가자미 (냉동), 4개, 500g",29.0,42010,2000,2101,373.0,4.56,0.5,0.5,0.92,0.51,0.46,0.27,0.03,맛있음,맛,가성비,가성비,배송 빠름,냉동
2006751054,곰곰,98,건어물,"곰곰 손질 갈치 (냉동), 1.5kg, 3팩",21.0,49130,4499,1092,7337.0,4.39,0.44,0.56,0.95,0.57,0.59,0.48,0.01,맛있음,맛없음,가성비,가성비,배송 빠름,배송
7292524485,곰곰,99,건어물,"곰곰 쇠미역, 300g, 3개",0.0,6130,900,681,192.0,4.48,0.52,0.48,0.93,0.48,0.48,0.24,0.03,맛있음,맛없음,가격 적당,가성비 없음,배송,배송
7665795963,곰곰,1,과일·채소,"곰곰 완숙 토마토, 1kg, 1개",0.0,5490,1000,549,196130.0,4.61,0.43,0.57,0.96,0.57,0.69,0.53,0.12,맛 좋음,품질불량,가성비 좋음,가격,배송 빠름,배송
6101896267,곰곰,2,과일·채소,"곰곰 달콤한 스테비아 대추방울토마토, 1kg, 1개",0.0,8990,1000,899,208352.0,4.7,0.41,0.59,0.94,0.6,0.73,0.56,0.08,맛 좋음,맛없음,가성비 좋음,가성비,배송 빠름,배송
7665795956,곰곰,3,과일·채소,"곰곰 대추방울토마토, 1kg, 1개",0.0,7570,1000,757,347708.0,4.6,0.46,0.54,0.97,0.59,0.69,0.52,0.1,신선함,품질불량,가성비 좋음,가성비,배송 빠름,배송
6627109979,곰곰,4,과일·채소,"곰곰 냉동 블루베리, 1kg, 1개",26.0,10490,1000,1049,183669.0,4.76,0.4,0.6,0.95,0.48,0.58,0.57,0.04,맛,맛없음,가성비 좋음,가성비,배송 빠름,배송
324286997,곰곰,6,과일·채소,"곰곰 세척 사과, 2kg(소과), 1개",0.0,19780,2000,989,180662.0,4.46,0.44,0.56,0.96,0.57,0.63,0.55,0.02,맛 좋음,맛없음,가성비 좋음,비쌈,배송 빠름,배송
7742219003,곰곰,7,과일·채소,"곰곰 설향딸기, 500g(M), 1팩",0.0,4980,500,996,12621.0,4.52,0.43,0.57,0.96,0.49,0.54,0.55,0.17,맛 좋음,맛없음,가성비 좋음,가격,배송 빠름,배송
7730266199,곰곰,8,과일·채소,"곰곰 고당도 12.5brix 감귤, 1kg(로열과), 1개",0.0,14980,1000,1498,16994.0,4.58,0.4,0.6,0.96,0.55,0.57,0.56,0.09,맛,맛없음,가성비 좋음,가격,배송 빠름,배송
7442828048,곰곰,9,과일·채소,"곰곰 냉동 블루베리, 1kg, 1개",52.0,8990,1000,899,27042.0,4.75,0.45,0.55,0.93,0.52,0.53,0.5,0.09,맛 좋음,맛없음,가성비 좋음,가성비,배송,배송
8744644025,곰곰,12,과일·채소,"곰곰 GAP 대추방울토마토, 1kg, 1개",0.0,7570,1000,757,15805.0,4.55,0.43,0.57,0.97,0.56,0.61,0.51,0.06,맛 좋음,맛없음,가성비 좋음,가성비,배송 빠름,배송
6810165618,곰곰,13,과일·채소,"곰곰 당도선별 제주감귤, 500g(로얄과), 1박스",0.0,5870,500,1174,74398.0,4.56,0.42,0.58,0.97,0.56,0.66,0.55,0.05,맛,맛없음,가성비 좋음,가성비,배송 빠름,배송
4650530853,곰곰,15,과일·채소,"곰곰 국내산 딸기, 500g(중과), 1팩",0.0,4980,500,996,40239.0,4.38,0.42,0.58,0.98,0.62,0.78,0.53,0.07,맛 좋음,품질불량,가성비 좋음,가격,배송 빠름,배송
1639256695,곰곰,18,과일·채소,"곰곰 맛있는 보조개 사과, 2.5kg(11~17입), 1봉",9.0,13990,2498,560,17540.0,4.3,0.89,0.11,0.98,0.78,0.7,0.03,0.02,맛있음,맛,가성비,가성비,배송,배송
6978989437,곰곰,22,과일·채소,"곰곰 스테비아 대추방울토마토 청포도향, 1kg, 1개",0.0,8380,1000,838,14371.0,4.74,0.43,0.57,0.94,0.5,0.54,0.52,0.03,맛 좋음,맛,가성비 좋음,가격,배송 빠름,배송
7534888859,곰곰,23,과일·채소,"곰곰 칠레산 블루베리, 125g, 1개",0.0,3800,125,3040,5453.0,4.69,0.47,0.53,0.95,0.53,0.54,0.49,0.07,맛 좋음,맛없음,가성비 좋음,가성비,배송 빠름,배송
6988927899,곰곰,24,과일·채소,"곰곰 칠레산 아보카도, 1kg, 1개",0.0,10420,1000,1042,1252.0,4.48,0.57,0.43,0.93,0.51,0.51,0.31,0.23,맛 좋음,맛,가성비,가성비,배송 빠름,배송
7672858434,곰곰,26,과일·채소,"곰곰 당도선별 못난이 사과, 2kg(소과, 6~12입), 1개",0.0,13480,2000,674,19402.0,4.29,0.4,0.6,0.97,0.53,0.52,0.56,0.01,맛 좋음,맛없음,가성비 좋음,가격,배송 빠름,배송
6756609752,곰곰,28,과일·채소,"곰곰 당도선별 신고배, 1kg(2입), 1팩",0.0,9990,1000,999,9138.0,4.41,0.44,0.56,0.98,0.53,0.53,0.52,0.03,맛 좋음,맛없음,가성비 좋음,가성비,배송 빠름,배송
2336924232,곰곰,29,과일·채소,"곰곰 당도선별 제주감귤, 1kg(로열과), 1개",0.0,10680,1000,1068,21880.0,4.51,0.42,0.58,0.97,0.54,0.6,0.55,0.02,맛있음,맛없음,가성비 좋음,품질,배송 빠름,배송
7730268257,곰곰,30,과일·채소,"곰곰 고당도 12brix 감귤, 800g(로얄과), 1팩",0.0,11980,800,1498,4289.0,4.58,0.45,0.55,0.97,0.53,0.51,0.53,0.02,맛있음,맛없음,가성비 좋음,가성비,배송 빠름,배송
8242642153,곰곰,31,과일·채소,"곰곰 스테비아 대추방울토마토 망고향, 1개, 1kg",0.0,8380,1000,838,5949.0,4.73,0.49,0.51,0.92,0.56,0.56,0.37,0.05,맛있음,맛,가성비 좋음,맛,배송 빠름,배송
4703140727,곰곰,32,과일·채소,"곰곰 시나노 골드사과, 1.5kg(중과), 1개",0.0,14230,1499,949,16603.0,4.57,0.47,0.53,0.98,0.59,0.57,0.51,0.03,맛 좋음,맛없음,가성비 좋음,가격,배송 빠름,배송
4603380439,곰곰,33,과일·채소,"곰곰 국내산 참다래 그린키위, 1kg(중), 1팩",0.0,8310,1000,831,3955.0,4.49,0.44,0.56,0.98,0.53,0.54,0.48,0.05,맛 좋음,맛없음,가성비,키위,배송 빠름,배송
9181001098,곰곰,35,과일·채소,곰곰 5번 선별한 못생겨도 맛있는 사과,0.0,10110,1500,674,987.0,4.43,0.64,0.36,0.98,0.63,0.5,0.3,0.2,맛있음,맛없음,가성비 좋음,맛 보통,배송,배송
5240209658,곰곰,36,과일·채소,"곰곰 네이블 오렌지, 3kg, 1개",0.0,15030,3000,501,11430.0,4.54,0.44,0.56,0.95,0.46,0.45,0.53,0.02,맛있음,맛없음,가성비 좋음,가성비,배송 빠름,배송
5202948727,곰곰,37,과일·채소,"곰곰 머스크 멜론, 1kg, 1개",0.0,10260,1000,1026,16244.0,4.31,0.4,0.6,0.96,0.5,0.55,0.54,0.04,맛 좋음,맛없음,가성비 좋음,가격,배송 빠름,배송
7842512564,곰곰,38,과일·채소,"곰곰 당도선별 한라봉, 3kg(14~20입), 1박스",0.0,19380,3000,646,506.0,4.44,0.57,0.43,0.97,0.51,0.47,0.36,0.27,맛있음,맛없음,가성비 좋음,가성비,배송 빠름,배송
6939559936,곰곰,41,과일·채소,"곰곰 타이벡 설향 딸기(대과), 500g(대과), 1개",0.0,7790,500,1558,1335.0,4.25,0.37,0.63,0.96,0.45,0.47,0.54,0.08,맛있음,맛없음,가성비,가격,배송,배송
4934237063,곰곰,42,과일·채소,"곰곰 미국산 자몽, 1kg, 1개",0.0,8540,1000,854,9535.0,4.56,0.47,0.53,0.97,0.53,0.51,0.47,0.02,맛 좋음,맛없음,가성비,가성비,배송 빠름,배송
9126396833,곰곰,43,과일·채소,"곰곰 칠레산 블루베리 대과, 1개, 125g",0.0,4180,125,3344,700.0,4.54,0.48,0.52,0.98,0.43,0.45,0.43,0.36,맛 좋음,신선도,가성비,맛,배송,배송
9181001109,곰곰,44,과일·채소,"곰곰 5번 선별한 맛있는 사과, 1개, 1.5kg(7~10입)",0.0,11420,1501,761,384.0,4.39,0.64,0.36,0.96,0.52,0.46,0.25,0.25,맛있음,맛,가성비,맛,배송 빠름,배송
8284418492,곰곰,45,과일·채소,"곰곰 맛있는 조각 사과, 150g, 1개",0.0,2990,150,1993,2628.0,4.78,0.76,0.24,0.97,0.71,0.64,0.16,0.04,맛있음,맛,가성비,가성비,배송 빠름,배송
5077571944,곰곰,46,과일·채소,"곰곰 당도선별 성주참외, 1kg  (4~5입), 1봉",0.0,9000,1000,900,33108.0,4.47,0.44,0.56,0.96,0.59,0.61,0.54,0.01,맛있음,맛없음,가성비 좋음,가격,배송 빠름,배송
9063297016,곰곰,54,과일·채소,"곰곰 줄단감 L 5개입, 1개, 1.1kg",0.0,5790,1101,526,199.0,4.77,0.89,0.11,0.97,0.65,0.55,0.05,0.33,맛있음,맛,신선함,가성비,배송 빠름,키워드 없음
7324835157,곰곰,56,과일·채소,곰곰 당도선별 감귤,0.0,5340,500,1068,9670.0,4.54,0.44,0.56,0.97,0.5,0.5,0.53,0.01,맛있음,맛없음,가성비,가격,배송 빠름,배송
8386705921,곰곰,59,과일·채소,"곰곰 맛있는 파인애플 청크, 150g, 1개",0.0,1840,150,1227,1212.0,4.7,0.74,0.26,0.93,0.59,0.54,0.19,0.05,맛있음,맛,가성비,가격,배송,배송
7432012708,곰곰,61,과일·채소,곰곰 주스용 토마토,0.0,17980,4994,360,836.0,4.27,0.49,0.51,0.96,0.5,0.52,0.4,0.13,신선함,신선도,맛있음,가성비,크기 일정,배송
8690433905,곰곰,62,과일·채소,"곰곰 미국산 세콰이어 오렌지, 1개, 2.3kg",0.0,11530,2301,501,215.0,4.8,0.71,0.26,0.91,0.57,0.46,0.11,0.29,맛있음,맛,가성비,가성비,배송,배송
6848213083,곰곰,63,과일·채소,"곰곰 부사 사과, 1.5kg(중과), 1봉",0.0,13800,1500,920,2198.0,4.34,0.51,0.49,0.94,0.47,0.46,0.41,0.02,맛있음,맛없음,가성비,가성비,배송,배송
5191845160,곰곰,66,과일·채소,"곰곰 성주 당도선별 참외, 1.2kg(4~5입), 1개",0.0,9950,1200,829,29540.0,4.46,0.44,0.56,0.97,0.58,0.64,0.52,0.01,맛있음,맛없음,가성비 좋음,가성비,배송 빠름,배송
9317556276,곰곰,67,과일·채소,"곰곰 저탄소 샤인머스켓, 1개, 1.2kg(2입)",0.0,10400,1200,867,60.0,4.49,0.58,0.42,0.92,0.58,0.67,0.25,0.67,맛 좋음,맛,가성비 좋음,키워드 없음,배송 빠름,배송
6213441258,곰곰,68,과일·채소,"곰곰 페루산 씨없는적포도, 500g, 1팩",0.0,4790,500,958,1443.0,4.38,0.43,0.57,0.94,0.43,0.41,0.48,0.09,맛있음,맛없음,가성비 없음,가격,배송,배송
8414680340,곰곰,69,과일·채소,"곰곰 논산 GAP 킹스베리 (XL), 550g, 1개",0.0,9850,550,1791,674.0,4.39,0.54,0.46,0.97,0.62,0.54,0.34,0.15,맛있음,맛없음,가성비 좋음,가격,배송 빠름,배송
7759372326,곰곰,70,과일·채소,"곰곰 달콤아삭 대추방울토마토, 2kg, 1개",0.0,16070,1999,804,8067.0,4.6,0.47,0.53,0.96,0.53,0.55,0.49,0.01,맛있음,맛없음,가성비 좋음,가격,배송 빠름,배송
8834387658,곰곰,75,과일·채소,곰곰 제로슈가 아이스티 복숭아,42.0,5850,150,3900,334.0,4.57,0.74,0.24,0.93,0.5,0.45,0.17,0.12,맛있음,맛없음,가성비,가성비,배송 빠름,배송
9057673095,곰곰,76,과일·채소,"곰곰 5번 선별한 못생겨도 맛있는 골드사과, 2개, 1.5kg(7~10입)",0.0,22290,3000,743,544.0,4.54,0.49,0.49,0.96,0.47,0.36,0.41,0.11,맛있음,맛없음,가성비 좋음,가성비,배송 빠름,배송
9312599535,곰곰,77,과일·채소,"곰곰 당도선별 거창 못생겨도 맛있는 사과, 1개, 1.5kg(소과, 7~10입)",0.0,10110,1500,674,23.0,4.3,0.43,0.57,1.0,0.43,0.29,0.14,1.0,맛 만족,맛,맛있음,가성비,크기 일정,배송
6184258656,곰곰,85,과일·채소,"곰곰 부여 알밤, 1kg, 2팩",0.0,18150,1999,908,10315.0,4.44,0.43,0.57,0.96,0.52,0.55,0.51,0.02,맛있음,품질불량,가성비 좋음,가성비,배송 빠름,배송
9246028313,곰곰,88,과일·채소,곰곰 GAP 인증 골드키위,0.0,7920,750,1056,118.0,4.37,0.39,0.61,1.0,0.48,0.35,0.39,0.3,맛 좋음,맛없음,가성비 좋음,가성비적당,배송 빠름,배송
9388360798,곰곰,91,과일·채소,곰곰 짭쪼미 토마토,0.0,11980,750,1597,7.0,4.58,0.57,0.43,1.0,0.57,0.57,0.14,1.0,맛 좋음,맛,가성비 없음,가성비,신선도 최상,배송
5505045972,곰곰,93,과일·채소,"곰곰 농협 문경사과, 1.5kg(중과), 4봉",0.0,53540,6002,892,14476.0,4.45,0.42,0.58,0.96,0.48,0.5,0.53,0.01,맛있음,맛없음,가성비 좋음,가격,배송 빠름,배송
6536515785,곰곰,98,과일·채소,"곰곰 자일로스가 들어간 새콤달콤 과일청 딸기, 1kg, 1개",0.0,11690,1000,1169,2165.0,4.52,0.54,0.46,0.95,0.55,0.47,0.4,0.01,맛있음,맛,가성비,가성비,배송 빠름,배송
6261928292,곰곰,99,과일·채소,"곰곰 친환경 대추방울 토마토, 600g, 1팩",0.0,5080,600,847,9811.0,4.6,0.46,0.54,0.96,0.56,0.62,0.48,0.01,맛 좋음,품질,가성비 좋음,가성비,배송 빠름,배송
7937526587,곰곰,100,과일·채소,곰곰 고당도 13.5brix 천혜향 소과,0.0,24750,3597,688,146.0,4.3,0.32,0.68,0.94,0.26,0.26,0.48,0.03,맛,맛,가성비 좋음,가격,배송 빠름,배송불량
170868917,곰곰,1,견과,곰곰 구운 아몬드,0.0,17790,800,2224,36460.0,4.76,0.45,0.55,0.93,0.52,0.49,0.52,0.01,고소함,맛없음,가성비,가성비,배송 빠름,배송
8034477158,곰곰,2,견과,"곰곰 구운땅콩, 500g, 1개",9.0,8990,500,1798,4996.0,4.73,0.77,0.23,0.93,0.69,0.56,0.2,0.05,고소함,맛,가성비,가성비,배송 빠름,배송
261164851,곰곰,3,견과,"곰곰 구운 아몬드, 1kg, 1개",0.0,21890,1000,2189,19740.0,4.72,0.45,0.55,0.94,0.57,0.52,0.51,0.01,고소함,맛없음,가성비,가성비,배송 빠름,배송
4340715279,곰곰,4,견과,곰곰 호두,0.0,18500,1000,1850,2458.0,4.67,0.64,0.36,0.95,0.57,0.46,0.29,0.02,맛,품질,가성비,가성비,배송 빠름,배송
261164888,곰곰,5,견과,"곰곰 호두, 1kg, 1개",0.0,18500,1000,1850,16470.0,4.64,0.43,0.57,0.94,0.52,0.56,0.5,0.01,맛 좋음,쩐내,가성비 좋음,가성비,배송 빠름,배송
6758053767,곰곰,6,견과,"곰곰 마카다미아, 300g, 1개",21.0,11370,300,3790,5012.0,4.67,0.57,0.43,0.97,0.63,0.59,0.37,0.02,맛있음,맛,가성비,가성비,배송 빠름,배송
8412959426,곰곰,7,견과,"곰곰 데일리넛츠, 1kg, 1개",37.0,8050,1000,805,1178.0,4.69,0.72,0.28,0.9,0.59,0.5,0.19,0.03,맛있음,맛,가성비,가격,배송 빠름,배송
4340991848,곰곰,8,견과,곰곰 구운 아몬드,0.0,21890,1000,2189,2679.0,4.76,0.72,0.28,0.97,0.55,0.36,0.21,0.03,고소함,맛,가성비,가성비,배송 빠름,배송
173521873,곰곰,9,견과,"곰곰 믹스너츠 오리지널, 750g, 1개",0.0,36350,100,36350,9223.0,4.79,0.64,0.36,0.94,0.71,0.62,0.29,0.04,맛있음,맛,가성비,구성,배송 빠름,배송
173521867,곰곰,10,견과,"곰곰 믹스너츠 버라이어티 팩, 750g, 1개",0.0,30150,100,30150,9783.0,4.75,0.67,0.33,0.94,0.67,0.63,0.35,0.01,맛있음,맛,가성비,가성비,배송 빠름,배송
4341000916,곰곰,11,견과,곰곰 구운 아몬드,0.0,17790,800,2224,7935.0,4.76,0.73,0.27,0.97,0.77,0.65,0.25,0.01,고소함,맛없음,가성비,가성비,배송 빠름,배송
173521858,곰곰,13,견과,"곰곰 믹스너츠 베리, 750g, 1개",0.0,24790,100,24790,4017.0,4.78,0.77,0.23,0.97,0.81,0.72,0.19,0.0,맛있음,맛,가성비,가성비,배송 빠름,배송
